Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2gKt0UUJitI8yo7vG5pJOt,"4LrX3f6sIkAGgT15T2QT1G","Monster Machine - Radio","Monster Machine GSM Jump","DJ E-Maxx",2006-08-21,225666,1,spotify:user:,2012-03-12T17:52:23Z,"hands up",0.827,0.951,11,-5.042,0,0.0522,0.00616,0.84,0.101,0.749,140.005,4
22xDP85T4vxyoxS69L4Nzw,"1D5DI6S5zIiGPBf1IAuAJh","On and On","73 touches","Hocus Pocus",2005,181560,31,spotify:user:,2012-03-22T18:55:22Z,"french hip hop,hip-hop experimental,nantes indie",0.791,0.649,1,-6.088,1,0.246,0.000658,0.000159,0.254,0.797,96.018,4
6AZvmvz7wCcpzlxP5m6cDx,"32okDNjp3RXsInyiURF86w","Sunshine After The Rain - Original Radio Mix","Sunshine After The Rain","Silverstation",2009-03-27,217938,0,spotify:user:,2012-03-26T15:57:23Z,"",0.611,1,10,-3.569,1,0.0643,0.000893,0.0013,0.259,0.434,141.938,4
0r2Bul2NuCViraT2zX1l5j,"3ciRvbBIVz9fBoPbtSYq4x,44PA0rCQXikgOWbfY7Fq7m","Get Low","Kings Of Crunk","Lil Jon & The East Side Boyz,Ying Yang Twins",2002-10-29,334066,77,spotify:user:,2012-04-21T10:40:15Z,"atl hip hop,atlanta bass,crunk,dirty south rap,old school atlanta hip hop,southern hip hop",0.521,0.625,1,-7.47,1,0.067,0.0301,0,0.121,0.136,101.019,4
6yr8GiTHWvFfi4o6Q5ebdT,"7dGJo4pcD2V6oG8kP0tJRR,1Oa0bMld0A3u5OTYfMzp5h","'Till I Collapse","The Eminem Show","Eminem,Nate Dogg",2002-05-26,297893,1,spotify:user:,2012-05-21T14:33:02Z,"detroit hip hop,hip hop,rap,g funk,gangster rap,hardcore hip hop,west coast rap",0.551,0.851,1,-3.277,1,0.197,0.0748,0,0.0784,0.1,171.411,4
1MYlx4dBtiyjn7K8YSyfzT,"7dGJo4pcD2V6oG8kP0tJRR","The Real Slim Shady","Curtain Call (Deluxe)","Eminem",2005-12-06,284800,0,spotify:user:,2012-05-21T14:33:27Z,"detroit hip hop,hip hop,rap",0.947,0.655,5,-4.243,0,0.0609,0.0331,0,0.0433,0.787,104.485,4
5pBvNeOAJ54zgd5lEOmM3b,"7dGJo4pcD2V6oG8kP0tJRR","Without Me","Curtain Call (Deluxe)","Eminem",2005-12-06,291213,0,spotify:user:,2012-05-21T14:33:45Z,"detroit hip hop,hip hop,rap",0.919,0.657,7,-2.823,1,0.0907,0.00293,0,0.356,0.659,112.23,4
3C7RbG9Co0zjO7CsuEOqRa,"7dGJo4pcD2V6oG8kP0tJRR","Sing For The Moment","Curtain Call (Deluxe)","Eminem",2005-12-06,340266,0,spotify:user:,2012-05-21T14:34:01Z,"detroit hip hop,hip hop,rap",0.677,0.812,5,-4.235,0,0.13,0.0018,0.00000193,0.0741,0.166,163.851,4
4rc9kQ6qyssElIccFJgbJb,"7dGJo4pcD2V6oG8kP0tJRR","My Name Is","Curtain Call (Deluxe)","Eminem",2005-12-06,268853,0,spotify:user:,2012-05-21T14:34:31Z,"detroit hip hop,hip hop,rap",0.882,0.678,1,-6.165,1,0.312,0.0427,0,0.118,0.809,85.491,4
2sYnBfil3Dw85Z6kKKosji,"2QMCcKIPHnjQaPPgoEst88","Hi Scandinavia! - Original Mix","Armada Top 15 - February 2011","Matisse & Sadko",2011-02-11,388028,8,spotify:user:,2012-05-23T19:31:44Z,"dutch house,edm,electro house,pop dance,progressive electro house,progressive house,russian edm,sky room",0.702,0.548,7,-8.508,1,0.0482,0.0114,0.944,0.0521,0.526,128.006,4
30oTS7bm0aH3p7lqjEIu8q,"5cMgGlA1xGyeAB2ctYlRdZ","Full Clip","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,217440,69,spotify:user:,2012-06-28T13:17:38Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.875,0.745,1,-5.878,1,0.269,0.0227,0.00000237,0.287,0.749,95.201,4
0FzxHygj55RdtuNhmSyGe5,"5cMgGlA1xGyeAB2ctYlRdZ","Work","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,176266,42,spotify:user:,2012-06-28T13:17:40Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.805,0.801,7,-5.683,0,0.279,0.0329,0,0.0603,0.816,92.638,4
1fotoYONO343JjbC8XvPSl,"5cMgGlA1xGyeAB2ctYlRdZ","Moment Of Truth","Moment Of Truth","Gang Starr",1998-03-31,247333,59,spotify:user:,2012-06-28T13:17:42Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.532,0.819,6,-5.282,0,0.256,0.0157,0,0.371,0.594,90.215,4
1dJNuQQ5Zp06oBlnwpiNzT,"5cMgGlA1xGyeAB2ctYlRdZ","Mass Appeal","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,220800,35,spotify:user:,2012-06-28T13:17:43Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.81,0.839,10,-4.386,0,0.255,0.024,0.318,0.126,0.576,96.104,4
3ZBSXNYdTZVaBUQI3E2rF6,"5cMgGlA1xGyeAB2ctYlRdZ,4OBbOrkD4geIjOLrICN3wO","Above The Clouds","Moment Of Truth","Gang Starr,Inspectah Deck",1998-03-31,221626,65,spotify:user:,2012-06-28T13:17:45Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.462,0.944,8,-2.938,1,0.315,0.312,0.000149,0.367,0.65,172.33,4
1fXylrkwcwjy1T4YjFuMoT,"5cMgGlA1xGyeAB2ctYlRdZ","Skills","Mass Appeal: The Best Of Gang Starr","Gang Starr",2006-12-26,197773,18,spotify:user:,2012-06-28T13:21:53Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.873,0.652,5,-5.642,1,0.233,0.0354,0,0.339,0.908,99.513,4
5NBhUC84NDNf86nPaLY7k9,"5cMgGlA1xGyeAB2ctYlRdZ","Deadly Habitz","The Ownerz","Gang Starr",2003-01-01,255466,34,spotify:user:,2012-06-28T13:24:31Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.644,0.885,6,-5.227,1,0.305,0.0243,0,0.0707,0.914,167.371,4
7rMeV0rIjzePISDXZTfM1v,"5cMgGlA1xGyeAB2ctYlRdZ","You Know My Steez","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,224666,37,spotify:user:,2012-06-28T13:25:04Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.705,0.63,3,-8.214,0,0.331,0.177,0,0.0919,0.913,179.628,4
5oHasZkKotnF7XlwH9MjSt,"5cMgGlA1xGyeAB2ctYlRdZ","Gotta Get Over (Taking Loot)","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,224626,28,spotify:user:,2012-06-28T13:25:15Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.762,0.626,1,-9.063,1,0.3,0.231,0.0000012,0.315,0.762,180.106,4
1YvfwfLjfKNrO5Iz8obuqD,"5cMgGlA1xGyeAB2ctYlRdZ","B.Y.S.","Daily Operation","Gang Starr",1992-05-05,185945,42,spotify:user:,2012-06-28T13:26:58Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.851,0.497,1,-12.585,0,0.313,0.494,0,0.152,0.752,94.539,4
5RJadaZu3Y9rz1AdlkjD2y,"5cMgGlA1xGyeAB2ctYlRdZ","Who's Gonna Take The Weight?","Full Clip: A Decade Of Gang Starr","Gang Starr",1999-07-13,233093,26,spotify:user:,2012-07-10T15:55:58Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop",0.727,0.642,2,-8.878,1,0.266,0.011,0.165,0.358,0.859,105.714,4
15KHOhZTNh7bGogTgLNTZh,"179BpmLkQCRIoU68Co80f5","Hit That Jive","Street Bangerz Volume 2","Gramatik",2010-01-08,203050,0,spotify:user:,2012-07-11T10:36:58Z,"downtempo,instrumental hip hop,jazz boom bap,jazztronica,livetronica,slovenian electronic,trip hop",0.896,0.684,1,-6.099,1,0.0731,0.0461,0.051,0.164,0.686,99.995,4
5Cf6wHaJEPye5g2ybOlDtf,"179BpmLkQCRIoU68Co80f5","Defying Gravity","No Shortcuts","Gramatik",2010-11-24,276003,0,spotify:user:,2012-07-11T10:37:34Z,"downtempo,instrumental hip hop,jazz boom bap,jazztronica,livetronica,slovenian electronic,trip hop",0.58,0.874,9,-3.966,0,0.214,0.0605,0.0351,0.251,0.511,200.03,4
0AX2kzQ4pEK3qpa14zZQDO,"4e0ETTbxMHwq7DtH9LSHAJ","Every Day Is a Saturday","Hackwave","Pronobozo",2010-03-02,218571,40,spotify:user:,2012-07-11T10:39:43Z,"",0.222,0.922,9,-3.883,0,0.0849,0.0000431,0.894,0.358,0.395,140.102,4
7cUYN8micRDyp5nHuQbg4C,"4Lm0pUvmisUHMdoky5ch2I,3KdMiKK5fLkWnDDepZq00V","Path - Vol. 2","Repressed","Apocalyptica,Sandra Nasic",2006-05-19,203760,0,spotify:user:,2012-07-11T10:40:05Z,"cello,finnish metal,german alternative rock",0.441,0.597,8,-8.256,1,0.0349,0.000694,0.0797,0.0748,0.331,104.962,4
5zCGWERTSldLTWPIIMAQF4,"4Lm0pUvmisUHMdoky5ch2I","Path - Vol. 1","Cult (Special Edition)","Apocalyptica",2001-04-09,188174,0,spotify:user:,2012-07-11T10:40:25Z,"cello,finnish metal",0.415,0.588,0,-8.037,0,0.0313,0.000278,0.879,0.0788,0.332,105.012,4
71lzpgEi3NOmzwlU2qM1Xt,"0eVyjRhzZKke2KFYTcDkeu","Tick Tock","1st Infantry","The Alchemist",2004-09-17,238453,0,spotify:user:,2012-07-20T22:28:02Z,"alternative hip hop,drumless hip hop,hip hop,instrumental hip hop,west coast rap",0.677,0.633,8,-4.662,1,0.194,0.195,0,0.535,0.702,88.978,4
2hqOiToL8Twuk9IVXNe0GH,"6VfeYClQyVUCPJdXb9jl3O","The Red Carpet feat. Raekwon & Ras Kass","Cats & Dogs","Evidence",2011-09-27,285826,0,spotify:user:,2012-07-20T22:28:22Z,"alternative hip hop",0.348,0.916,1,-2.858,1,0.31,0.285,0.00000256,0.439,0.53,76.23,1
4pBOCcY0NrmOKWR6TN1GUD,"6VfeYClQyVUCPJdXb9jl3O","You","Cats & Dogs","Evidence",2011-09-27,258013,0,spotify:user:,2012-07-20T22:28:29Z,"alternative hip hop",0.73,0.594,0,-4.1,1,0.362,0.12,0,0.089,0.798,93.077,4
5cTo534XBM6ZB04ibHOARl,"6Uhp7WA6sjm5ZL6Xz561de","Cult of Personality","Playlist: The Very Best Of Living Colour","Living Colour",1988,294933,0,spotify:user:,2012-07-20T22:39:24Z,"funk metal,funk rock,hard rock",0.508,0.872,0,-5.825,1,0.0489,0.00182,0.0000295,0.701,0.562,92.033,4
3P3AaPm6kJTiaXOU3n0kqy,"2d0hyoQ5ynDBnkvAbJKORj","Renegades Of Funk","Renegades","Rage Against The Machine",2000-11-21,274440,0,spotify:user:,2012-07-23T00:25:57Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.652,0.908,2,-4.02,1,0.0577,0.00158,0.000551,0.377,0.767,123.853,4
1nl09AjkuO7BBRF3BFAPsC,"3fMbdgg4jU18AjLCKBhRSm","Man in the Mirror - Remastered Version","Michael Jackson's This Is It","Michael Jackson",2009-10-26,319493,48,spotify:user:,2012-07-26T14:05:03Z,"r&b,soul",0.802,0.813,8,-4.889,1,0.0362,0.443,0.0000103,0.111,0.264,100.338,4
4vO24keemHgi3JoCLIQAq9,"3fMbdgg4jU18AjLCKBhRSm","Billie Jean","The Essential Michael Jackson","Michael Jackson",2005-07-19,292960,0,spotify:user:113227433,2012-07-26T14:05:10Z,"r&b,soul",0.92,0.564,11,-5.658,0,0.0415,0.016,0.0271,0.0451,0.821,117.154,4
2dzMbi6uW2EE4cgzxf8vcO,"3fMbdgg4jU18AjLCKBhRSm","Beat It - Single Version","The Essential Michael Jackson","Michael Jackson",2005-07-19,258040,0,spotify:user:113227433,2012-07-26T14:05:15Z,"r&b,soul",0.78,0.806,3,-5.566,0,0.0438,0.0366,0.0000232,0.174,0.909,138.976,4
1mzn6CQ71eUmgCSfbVmicN,"3fMbdgg4jU18AjLCKBhRSm","Smooth Criminal - Radio Edit","The Essential Michael Jackson","Michael Jackson",2005-07-19,257240,0,spotify:user:,2012-07-26T14:05:20Z,"r&b,soul",0.856,0.958,1,-6.078,1,0.0729,0.172,0.557,0.318,0.605,118.198,4
7MdenVOyOCRoxbgPpjEiAL,"3fMbdgg4jU18AjLCKBhRSm","They Don't Care About Us - Remastered Version","Michael Jackson's This Is It","Michael Jackson",2009-10-26,284560,58,spotify:user:,2012-07-26T16:30:38Z,"r&b,soul",0.817,0.939,10,-4.838,0,0.161,0.232,0.0155,0.346,0.736,90.079,4
1D9KEXIrlmPUkMTdYzqgX4,"3fMbdgg4jU18AjLCKBhRSm","Thriller","Michael Jackson's This Is It","Michael Jackson",2009-10-26,357493,60,spotify:user:,2012-07-26T16:31:50Z,"r&b,soul",0.776,0.857,11,-4.943,1,0.0704,0.0913,0.000164,0.918,0.799,118.418,4
2PdFSWL1Zpg0lRnujLnNJJ,"3fMbdgg4jU18AjLCKBhRSm","Black or White - Remastered Version","Michael Jackson's This Is It","Michael Jackson",2009-10-26,256278,44,spotify:user:,2012-07-26T16:32:33Z,"r&b,soul",0.52,0.86,9,-5.639,1,0.0817,0.118,0.072,0.072,0.878,114.999,4
682nhC3aQtY9HwrC2P2vz4,"3fMbdgg4jU18AjLCKBhRSm","The Way You Make Me Feel - Single Version","The Essential Michael Jackson","Michael Jackson",2005-07-19,266346,0,spotify:user:,2012-07-26T16:32:52Z,"r&b,soul",0.759,0.818,1,-6.011,1,0.216,0.0467,0.000158,0.103,0.535,171.708,3
4xJjD28UsZlqbX7tBV3Aj5,"3fMbdgg4jU18AjLCKBhRSm","Bad","The Essential Michael Jackson","Michael Jackson",2005-07-19,246693,0,spotify:user:,2012-07-26T16:33:33Z,"r&b,soul",0.805,0.88,8,-4.403,1,0.0453,0.00777,0.252,0.0763,0.353,114.135,4
45lTNyyHpgwGhVnaphmSXw,"2yrbLiuBmc9j81lTX3XUuI","Blame It on the Boogie","The Essential Michael Jackson","The Jacksons",2005-07-19,210533,0,spotify:user:,2012-07-26T16:33:49Z,"disco,motown",0.771,0.786,8,-6.299,1,0.0904,0.0784,0,0.122,0.872,113.281,4
1uCbb7fkxRUrQAvCQgmSHo,"3fMbdgg4jU18AjLCKBhRSm","Wanna Be Startin' Somethin'","Michael Jackson's This Is It","Michael Jackson",2009-10-26,362386,42,spotify:user:,2012-07-26T16:36:18Z,"r&b,soul",0.848,0.922,6,-4.203,0,0.0426,0.0209,0.361,0.058,0.884,122.224,4
4qx9tkk4gdaJtUt6C2kWYv,"3fMbdgg4jU18AjLCKBhRSm","Don't Stop 'Til You Get Enough - 2003 Edit","The Essential Michael Jackson","Michael Jackson",2005-07-19,236466,0,spotify:user:,2012-07-26T16:37:59Z,"r&b,soul",0.875,0.932,4,-4.179,1,0.0691,0.0546,0.0127,0.299,0.936,119.037,4
6nzhhT57iQYrbqumru9NNP,"2iE18Oxc8YSumAU232n4rW","ABC","The Very Best Of Michael Jackson With The Jackson 5","The Jackson 5",1995,179973,0,spotify:user:,2012-07-26T16:38:05Z,"motown,soul",0.559,0.752,8,-10.046,1,0.0581,0.448,0.00061,0.0907,0.946,187.712,4
4NxV0L8V6Wd2Axr05il530,"3fMbdgg4jU18AjLCKBhRSm","Rock with You - Single Version","The Essential Michael Jackson","Michael Jackson",2005-07-19,203080,0,spotify:user:,2012-07-26T16:39:06Z,"r&b,soul",0.803,0.701,1,-7.208,1,0.0392,0.0633,0.000111,0.142,0.836,114.511,4
648BMGrt98kUbLo24A4vgj,"7A9yZMTrFZcgEWAX2kBfK6","Hip To Be Square","Fore!","Huey Lewis & The News",1986-01-01,245466,65,spotify:user:,2012-07-29T11:39:27Z,"album rock,classic rock,hard rock,mellow gold,new romantic,new wave pop,rock,singer-songwriter,soft rock",0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,4
4d7YqvoJIlhanfD6nLpiVP,"3dz0NnIZhtKKeXZxLOxCam","Unison","Spitfire","Porter Robinson",2011-10-11,349797,0,spotify:user:,2012-07-29T11:39:38Z,"complextro,edm,electro house,pop dance,progressive electro house",0.783,0.453,6,-7.849,0,0.0648,0.00131,0.893,0.104,0.556,128.003,4
2ObnmgnPI7mP56cFR6MHr0,"6fK2hnSgfRPxR6sL975XQS","Bloc Party (feat. Mike Shinoda & Tak)","Hell's Lost & Found: It's the Bootleg, Muthafuckas! Vol. 2","Apathy",2007-01-01,151360,0,spotify:user:,2012-07-29T11:44:05Z,"deep flow,flick hop,outer hip hop,underground rap",0.739,0.861,1,-4.409,1,0.236,0.00658,0,0.35,0.711,99.746,4
4S5b3wwIXpVNvY2jeIQdKu,"5pKCCKE2ajJHZ9KAiaK11H","SOS","A Girl Like Me","Rihanna",2006-04-10,238920,0,spotify:user:,2012-07-31T17:33:35Z,"barbadian pop,pop,urban contemporary",0.677,0.671,7,-4.905,1,0.0361,0.004,0.0000507,0.413,0.527,137.046,4
7hVkHiKtCYAGA6ISGPChjB,"5pKCCKE2ajJHZ9KAiaK11H","Rehab","Good Girl Gone Bad: Reloaded (Latin Version Package)","Rihanna",2008-06-02,294720,0,spotify:user:,2012-07-31T17:36:39Z,"barbadian pop,pop,urban contemporary",0.46,0.784,4,-5.897,0,0.0513,0.00277,0.000047,0.316,0.475,78.97,4
30TyU1eF1Sxp7Ewaz9CLcy,"5pKCCKE2ajJHZ9KAiaK11H","Disturbia","Good Girl Gone Bad: Reloaded (Latin Version Package)","Rihanna",2008-06-02,238640,0,spotify:user:,2012-07-31T17:36:47Z,"barbadian pop,pop,urban contemporary",0.702,0.819,11,-4.503,0,0.0582,0.0768,0,0.183,0.707,124.89,4
2VuY96gSRIIZLgc9labIOZ,"5aYyPjAsLj7UzANzdupwnS","Lifestyles of the Rich & Famous","Greatest Hits","Good Charlotte",2010-11-12,190226,35,spotify:user:,2012-07-31T17:44:15Z,"alternative metal,modern rock,neon pop punk,pop punk,pop rock,post-grunge",0.62,0.921,1,-3.814,1,0.0374,0.000376,0,0.0673,0.607,106.198,4
4Li2WHPkuyCdtmokzW2007,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x","Ni**as In Paris","Watch The Throne (Deluxe)","JAY-Z,Kanye West",2011-08-08,219333,50,spotify:user:,2012-07-31T17:45:41Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,chicago rap",0.789,0.858,1,-5.542,1,0.311,0.127,0,0.349,0.775,140.022,4
5M8nEsWqUkwUwCp58ydE4W,"3nFkdlSjzX9mRTtwJOzDYB","Run This Town [Jay-Z + Rihanna + Kanye West]","Run This Town [Jay-Z, Rihanna, & Kanye West]","JAY-Z",2009-07-24,267520,0,spotify:user:,2012-07-31T17:46:29Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap",0.653,0.928,1,-1.787,1,0.24,0.289,0,0.299,0.416,86.764,4
3pD0f7hSJg2XdQ6udw5Tey,"31TPClRtHm23RisEBtV3X7","What Goes Around.../...Comes Around (Interlude)","FutureSex/LoveSounds","Justin Timberlake",2006-09-12,448573,75,spotify:user:,2012-07-31T17:48:59Z,"dance pop,pop",0.687,0.723,7,-4.751,1,0.0709,0.122,0.00102,0.573,0.432,76,4
1t2nTuueZC7paozrlQfXcb,"2ZQifdPOptKHxTaYTLh0BC","Midt om natten - Live 2006","En Lille Pose Støj [Live]","Kim Larsen",2007,268960,23,spotify:user:,2012-07-31T17:51:53Z,"danish pop,danish pop rock",0.595,0.739,0,-9.782,0,0.042,0.366,0,0.982,0.58,117.365,4
74vrowEalcxZc6fzt0wOY9,"2ZQifdPOptKHxTaYTLh0BC","Joanna","Det Var En Torsdag Aften","Kim Larsen",2002-11-11,171426,45,spotify:user:,2012-07-31T17:52:39Z,"danish pop,danish pop rock",0.637,0.815,10,-4.966,0,0.0338,0.679,0.00000298,0.903,0.63,122.089,4
40BSRW5fmIY2h0qcQwgaqT,"25u4wHJWxCA9vO0CzxAbK7","Drunk In The Morning","Lukas Graham","Lukas Graham",2012-03-26,210706,0,spotify:user:,2012-07-31T17:53:51Z,"danish pop,scandipop",0.767,0.637,11,-6.793,0,0.208,0.0785,0.00000506,0.0551,0.839,183.407,4
5cY8y2XgOfkAh4kSWLFKkz,"20JZFwl6HVl6yg8a4H3ZqK","I Write Sins Not Tragedies","A Fever You Can't Sweat Out","Panic! At The Disco",2005-09-27,185586,73,spotify:user:,2012-07-31T17:56:10Z,"modern rock,pop",0.566,0.815,9,-4.481,0,0.14,0.0737,0,0.12,0.672,169.961,4
6GPpocnUJbzMNMTJDLYCim,"74XFHRwlV6OrjEM0A2NCMF","Brick by Boring Brick","Brand New Eyes","Paramore",2009-09-22,253946,59,spotify:user:,2012-07-31T17:56:18Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.436,0.942,9,-2.206,1,0.0496,0.0000956,0.000438,0.209,0.5,164.975,4
3VA4sjTMSTTF02hFGmlpJh,"74XFHRwlV6OrjEM0A2NCMF","crushcrushcrush","Riot!","Paramore",2007-06-11,189373,67,spotify:user:,2012-07-31T17:56:26Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.631,0.793,1,-4.086,0,0.0468,0.000218,0.0000565,0.0976,0.648,136.96,4
1zuUAaStqmCN9zazkOgB3l,"4M6Z1wubeKtwPqbjJygTOc","Impossible - Main","Impossible","Shontelle",2010-01-01,226173,0,spotify:user:,2012-07-31T17:58:54Z,"barbadian pop,dance pop,post-teen pop,talent show",0.602,0.645,8,-2.775,1,0.0333,0.477,0,0.105,0.539,90.031,4
300RfAPZ57B0y6YYj9n6DN,"7guDJrEfX3qb6FEbdPA5qi","Superstition - Single Version","Number Ones","Stevie Wonder",2007-01-01,244826,0,spotify:user:,2012-07-31T18:00:35Z,"motown,soul",0.642,0.735,8,-8.866,1,0.0806,0.0172,0.000733,0.0391,0.864,99.682,4
6SpLc7EXZIPpy0sVko0aoU,"74XFHRwlV6OrjEM0A2NCMF","Misery Business","Riot!","Paramore",2007-06-11,211520,77,spotify:user:,2012-07-31T18:03:05Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.517,0.906,1,-3.677,1,0.0735,0.00272,0.00000926,0.113,0.731,172.977,4
04BSvYghzdxjSJNpee36er,"74XFHRwlV6OrjEM0A2NCMF","Monster - Transformers Soundtrack Version","Monster","Paramore",2011-06-06,200146,61,spotify:user:,2012-07-31T18:03:08Z,"candy pop,modern rock,pixie,pop,pop emo,pop punk,rock",0.413,0.969,4,-2.599,0,0.119,0.0000287,0.000753,0.371,0.374,164.999,4
4W3Bkljqflf1SD5l2VEtfl,"0L8ExT028jH3ddEcZwqJJ5","Snow [Hey Oh]","Stadium Arcadium","Red Hot Chili Peppers",2006-05-09,334666,0,spotify:user:,2012-08-02T16:00:01Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.427,0.9,11,-3.674,1,0.0499,0.116,0.0000175,0.119,0.599,104.655,4
1OFfN6ZiJdDAnSycMIpLwt,"0L8ExT028jH3ddEcZwqJJ5","Dani California","Stadium Arcadium","Red Hot Chili Peppers",2006-05-09,282160,0,spotify:user:,2012-08-02T16:00:40Z,"alternative rock,funk metal,funk rock,permanent wave,rock",0.556,0.913,0,-2.36,1,0.0437,0.0193,0.00000859,0.346,0.73,96.184,4
7jg0HVciEUNoeeopsFD3DU,"2d0hyoQ5ynDBnkvAbJKORj","Testify","The Battle Of Los Angeles","Rage Against The Machine",1999-10-22,210133,0,spotify:user:,2012-08-05T23:03:25Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.47,0.978,7,-5.399,1,0.0727,0.0261,0.0000109,0.356,0.503,117.906,4
7LYonip6y8tXa0o83lO5ZJ,"0nYStwwY321ISCu6BGJq98","Sound Of My Gun","More Cracks","Nabiha",2011-09-19,202680,3,spotify:user:,2012-08-06T22:45:22Z,"danish pop",0.575,0.873,7,-4.64,1,0.0356,0.21,0,0.337,0.824,89.979,4
0nKB5mUdJ3YsTi4QudPwJv,"5cMgGlA1xGyeAB2ctYlRdZ,1urjDGTd4iBze91Z1W1gu7","Discipline","Full Clip: A Decade Of Gang Starr","Gang Starr,Total",1999-07-13,257066,52,spotify:user:,2012-08-11T16:03:25Z,"alternative hip hop,conscious hip hop,east coast hip hop,hip hop,contemporary r&b,hip pop,r&b",0.729,0.749,6,-5.543,1,0.265,0.114,0,0.18,0.852,92.971,4
3w93Div9cT1GK2oYuiv7Dp,"2d0hyoQ5ynDBnkvAbJKORj","Microphone Fiend","Renegades","Rage Against The Machine",2000-11-21,301933,0,spotify:user:,2012-08-20T14:32:39Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.494,0.884,11,-5.205,0,0.26,0.00764,0.0000144,0.121,0.512,88.856,4
0lddWGDcWe5C5FaLwtOu1Y,"2d0hyoQ5ynDBnkvAbJKORj","How I Could Just Kill A Man","Renegades","Rage Against The Machine",2000-11-21,244840,0,spotify:user:,2012-08-20T14:33:02Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.596,0.94,7,-3.654,1,0.104,0.00108,0.0000135,0.303,0.55,95.655,4
0pd0XIgtwnzusYAjncqYi3,"2d0hyoQ5ynDBnkvAbJKORj","Wake Up","Rage Against The Machine/Evil Empire","Rage Against The Machine",2003,364333,0,spotify:user:,2012-08-20T14:34:26Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.414,0.823,7,-7.743,1,0.109,0.0031,0.0173,0.158,0.541,170.294,4
3FjZWPQvmv6cAlu9Vnh1aT,"2d0hyoQ5ynDBnkvAbJKORj","Born Of A Broken Man","3 CD Set","Rage Against The Machine",2002-09-23,280960,0,spotify:user:,2012-08-27T19:50:17Z,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.298,0.848,2,-5.947,1,0.0727,0.0538,0.00152,0.201,0.194,148.282,4
3Osd3Yf8K73aj4ySn6LrvK,"3nFkdlSjzX9mRTtwJOzDYB,5K4W6rqBFWDnAN6FQUkS6x,2h93pZq0e7k5yf4dywlkpM,1W3FSF1BLpY3hlVIgvenLz","No Church In The Wild","Watch The Throne (Deluxe)","JAY-Z,Kanye West,Frank Ocean,The-Dream",2011-08-08,272506,45,spotify:user:,2012-09-12T11:11:38Z,"east coast hip hop,gangster rap,hip hop,pop rap,rap,chicago rap,lgbtq+ hip hop,neo soul,dirty south rap,hip pop,r&b,southern hip hop,trap,urban contemporary",0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,4
24H5KPBdSvHQMRXTp12K3J,"5K4W6rqBFWDnAN6FQUkS6x","Stronger","Stronger (Int'l ECD Maxi)","Kanye West",2007-01-01,312893,0,spotify:user:,2012-09-12T11:12:03Z,"chicago rap,hip hop,rap",0.369,0.785,1,-6.269,1,0.2,0.00299,0,0.206,0.443,104.033,4
